entry_id,policy_file_id,issue_year,stage_id,stage_name,stage_name_zh,province,region,region_en,category_code,category_name
E008997,P003387,2023,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OD,Open data
E008998,P003390,2010,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,CS,Citizen science
E008999,P003390,2010,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,CS,Citizen science
E009000,P003390,2010,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,CS,Citizen science
E009001,P003390,2010,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,CS,Citizen science
E009002,P003392,2021,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009003,P003395,2018,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009004,P003396,2023,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OD,Open data
E009005,P003396,2023,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OD,Open data
E009006,P003399,2022,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009007,P003401,2024,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009008,P004223,2015,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OERs,Open educational resources
E009009,P006482,2011,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OI,Open infrastructure
E009010,P006483,2015,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OERs,Open educational resources
E009011,P006484,2014,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OD,Open data
E009012,P006486,2016,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OI,Open infrastructure
E009013,P006487,2016,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009014,P006487,2016,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009015,P006488,2025,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OD,Open data
E009016,P006489,2023,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OD,Open data
E009017,P006490,2015,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OERs,Open educational resources
E009018,P006491,2015,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OD,Open data
E009019,P006493,2022,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OD,Open data
E009020,P006495,2023,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009021,P006496,2020,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009022,P006497,2021,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009023,P006498,2019,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009024,P006504,2019,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009025,P006506,2019,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009026,P006507,2019,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009027,P006508,2018,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009028,P006508,2018,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009029,P006511,2024,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009030,P006512,2025,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009031,P006513,2021,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OD,Open data
E009032,P006513,2021,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OD,Open data
E009033,P007558,2018,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OD,Open data
E009034,P007560,2018,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OD,Open data
E009035,P007561,2020,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OD,Open data
E009036,P007563,2006,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OERs,Open educational resources
E009037,P007564,2024,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009038,P007568,2017,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OI,Open infrastructure
E009039,P007888,2019,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OD,Open data
E009040,P007888,2019,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OD,Open data
E009041,P007889,2006,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OI,Open infrastructure
E009042,P007889,2006,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OI,Open infrastructure
E009043,P007889,2006,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OI,Open infrastructure
E009044,P007891,2011,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OA,Open access
E009045,P007891,2011,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OI,Open infrastructure
E009046,P007892,2011,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OI,Open infrastructure
E009047,P007893,2006,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OI,Open infrastructure
E009048,P007894,2018,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OD,Open data
E009049,P007894,2018,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OD,Open data
E009050,P007894,2018,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OD,Open data
E009051,P007894,2018,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OD,Open data
E009052,P007896,2011,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OERs,Open educational resources
E009053,P007897,2020,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OI,Open infrastructure
E009054,P007898,2017,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OD,Open data
E009055,P007898,2017,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OD,Open data
E009056,P007900,2024,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OD,Open data
E009057,P007900,2024,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OD,Open data
E009058,P007902,2020,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OD,Open data
E009059,P007905,2021,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OI,Open infrastructure
E009060,P007905,2021,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OI,Open infrastructure
E009061,P007905,2021,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OI,Open infrastructure
E009062,P007906,2022,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OD,Open data
E009063,P007907,2019,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009064,P007911,2015,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OERs,Open educational resources
E009065,P007911,2015,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OERs,Open educational resources
E009066,P007911,2015,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OERs,Open educational resources
E009067,P007911,2015,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OERs,Open educational resources
E009068,P007911,2015,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OERs,Open educational resources
E009069,P007911,2015,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OERs,Open educational resources
E009070,P007912,2022,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009071,P007912,2022,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009072,P007912,2022,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009073,P007912,2022,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009074,P007912,2022,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009075,P007912,2022,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009076,P007912,2022,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009077,P007912,2022,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009078,P007912,2022,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009079,P007913,2021,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009080,P007914,2017,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009081,P007914,2017,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009082,P007915,2019,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009083,P007917,2021,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009084,P007917,2021,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009085,P007917,2021,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009086,P007917,2021,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009087,P007917,2021,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009088,P007917,2021,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009089,P007917,2021,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009090,P007918,2020,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009091,P007919,2023,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009092,P007920,2016,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009093,P007921,2015,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OERs,Open educational resources
E009094,P007922,2017,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009095,P007922,2017,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009096,P007923,2004,1,Emergence,萌芽期,福建省,东部,Eastern,OERs,Open educational resources
E009097,P007924,2011,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OERs,Open educational resources
E009098,P007925,2025,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009099,P007926,2025,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OD,Open data
E009100,P007928,2025,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OI,Open infrastructure
E009101,P007929,2019,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OI,Open infrastructure
E009102,P007930,2016,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OI,Open infrastructure
E009103,P007933,2022,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OI,Open infrastructure
E009104,P007935,2017,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OD,Open data
E009105,P007936,2015,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OD,Open data
E009106,P007938,2024,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OD,Open data
E009107,P007938,2024,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009108,P007939,2021,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OD,Open data
E009109,P007941,2011,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OD,Open data
E009110,P007941,2011,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OD,Open data
E009111,P007943,2016,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OD,Open data
E009112,P007943,2016,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OD,Open data
E009113,P007944,2011,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OI,Open infrastructure
E009114,P007945,2017,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,CS,Citizen science
E009115,P007947,2013,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OD,Open data
E009116,P007948,2006,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OI,Open infrastructure
E009117,P007948,2006,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OI,Open infrastructure
E009118,P007948,2006,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OI,Open infrastructure
E009119,P007948,2006,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,CS,Citizen science
E009120,P007949,2018,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OD,Open data
E009121,P007950,2018,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OSS,Open-source software
E009122,P007951,2008,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OERs,Open educational resources
E009123,P007952,2018,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OSS,Open-source software
E009124,P007954,2018,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OD,Open data
E009125,P007956,2016,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OI,Open infrastructure
E009126,P007956,2016,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009127,P007956,2016,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009128,P007956,2016,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OD,Open data
E009129,P007956,2016,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OD,Open data
E009130,P007957,2022,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,CS,Citizen science
E009131,P007957,2022,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,CS,Citizen science
E009132,P007959,2018,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OD,Open data
E009133,P007961,2020,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OD,Open data
E009134,P007962,2016,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OD,Open data
E009135,P007962,2016,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OD,Open data
E009136,P007963,2010,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OI,Open infrastructure
E009137,P007963,2010,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OD,Open data
E009138,P007964,2017,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OD,Open data
E009139,P007968,2017,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009140,P007970,2011,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OERs,Open educational resources
E009141,P007970,2011,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OERs,Open educational resources
E009142,P007971,2008,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OERs,Open educational resources
E009143,P007972,2010,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,CS,Citizen science
E009144,P007972,2010,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,CS,Citizen science
E009145,P007973,2006,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OI,Open infrastructure
E009146,P007973,2006,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,CS,Citizen science
E009147,P007974,2019,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OPR,Open peer review
E009148,P007977,2020,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OD,Open data
E009149,P007979,2021,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009150,P007980,2018,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OI,Open infrastructure
E009151,P007980,2018,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009152,P007980,2018,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OD,Open data
E009153,P007981,2022,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OI,Open infrastructure
E009154,P007983,2025,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OD,Open data
E009155,P007983,2025,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OD,Open data
E009156,P007984,2017,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009157,P007985,2018,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OD,Open data
E009158,P007987,2020,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OD,Open data
E009159,P007987,2020,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009160,P007988,2018,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009161,P007989,2004,1,Emergence,萌芽期,福建省,东部,Eastern,OERs,Open educational resources
E009162,P007989,2004,1,Emergence,萌芽期,福建省,东部,Eastern,OERs,Open educational resources
E009163,P007990,2008,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OERs,Open educational resources
E009164,P007991,2022,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009165,P007992,2022,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OI,Open infrastructure
E009166,P007994,2024,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OSS,Open-source software
E009167,P007994,2024,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OSS,Open-source software
E009168,P007994,2024,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OSS,Open-source software
E009169,P007994,2024,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OSS,Open-source software
E009170,P007994,2024,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OSS,Open-source software
E009171,P007994,2024,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OSS,Open-source software
E009172,P007994,2024,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OSS,Open-source software
E009173,P007995,2023,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OD,Open data
E009174,P008001,2020,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OSS,Open-source software
E009174,P008001,2020,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OI,Open infrastructure
E009175,P008002,2021,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OSS,Open-source software
E009175,P008002,2021,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OI,Open infrastructure
E009176,P008004,2008,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OERs,Open educational resources
E009177,P008005,2023,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009178,P008006,2022,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009179,P008006,2022,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009180,P008006,2022,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009181,P008007,2021,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009182,P008007,2021,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009183,P008007,2021,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009184,P008007,2021,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009185,P008009,2012,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OI,Open infrastructure
E009186,P008010,2016,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009187,P008010,2016,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009188,P008011,2017,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009189,P008011,2017,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009190,P008011,2017,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009191,P008011,2017,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009192,P008012,2017,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OD,Open data
E009193,P008013,2018,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009194,P008013,2018,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009195,P008013,2018,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009196,P008013,2018,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009197,P008013,2018,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009198,P008014,2019,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009199,P008014,2019,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009200,P008014,2019,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009201,P008014,2019,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009202,P008015,2020,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009203,P008016,2021,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009204,P008016,2021,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009205,P008016,2021,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009206,P008016,2021,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009207,P008016,2021,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009208,P008016,2021,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009209,P008016,2021,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009210,P008017,2021,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OD,Open data
E009211,P008017,2021,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009212,P008017,2021,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009213,P008017,2021,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009214,P008017,2021,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009215,P008017,2021,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009216,P008017,2021,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009217,P008018,2022,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009218,P008018,2022,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009219,P008018,2022,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009220,P008018,2022,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009221,P008018,2022,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009222,P008018,2022,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009223,P008018,2022,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009224,P008018,2022,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009225,P008018,2022,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009226,P008019,2023,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OA,Open access
E009227,P008019,2023,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009228,P008020,2023,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009230,P008022,2007,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OERs,Open educational resources
E009231,P008023,2019,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009232,P008023,2019,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009233,P008023,2019,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009234,P008023,2019,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009235,P008023,2019,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009236,P008023,2019,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009237,P008023,2019,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009238,P008023,2019,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009239,P008024,2018,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009240,P008024,2018,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009241,P008024,2018,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009242,P008024,2018,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009243,P008025,2017,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009244,P008025,2017,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009245,P008025,2017,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009246,P008026,2025,4,High-level diffusion and adjustment,高位扩散与调整期,福建省,东部,Eastern,OERs,Open educational resources
E009247,P008027,2016,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009248,P008027,2016,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009249,P008028,2006,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OERs,Open educational resources
E009250,P008028,2006,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OERs,Open educational resources
E009251,P008031,2009,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OERs,Open educational resources
E009252,P008032,2011,2,Gradual expansion,渐进扩展期,福建省,东部,Eastern,OERs,Open educational resources
E009253,P008034,2019,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OI,Open infrastructure
E009254,P008034,2019,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009255,P008035,2016,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009256,P008035,2016,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
E009257,P008036,2017,3,Rapid expansion,快速扩张期,福建省,东部,Eastern,OERs,Open educational resources
